eez_id,year,viable,n_points,prod_mt_yr,revenue_usd_yr,cost_usd_yr,profits_usd_yr,group,species
8344,2100,1,6416,553267274.844886,5714193272335.343,5253330048064,460863224271.34283,Finfish,Lutjanus malabaricus
8345,2021,1,9296,801616675.0246352,8279167808545.723,5279933626656,2999234181889.721,Finfish,Lutjanus malabaricus
8345,2051,1,9296,801616675.0246352,8279167808545.723,5279933626656,2999234181889.721,Finfish,Lutjanus malabaricus
8345,2100,1,9296,801616675.0246352,8279167808545.723,5279933626656,2999234181889.721,Finfish,Lutjanus malabaricus
8346,2021,1,5304,457376811.9977049,4723828104187.447,2859973760096,1863854344091.4468,Finfish,Lutjanus malabaricus
8346,2051,1,5304,457376811.9977049,4723828104187.447,2859973760096,1863854344091.4468,Finfish,Lutjanus malabaricus
8346,2100,1,5304,457376811.9977049,4723828104187.447,2859973760096,1863854344091.4468,Finfish,Lutjanus malabaricus
8347,2021,1,3018,260249475.60502896,2687879566070.459,1524213045696,1163666520374.459,Finfish,Lutjanus malabaricus
8347,2051,1,3018,260249475.60502896,2687879566070.459,1524213045696,1163666520374.459,Finfish,Lutjanus malabaricus
8347,2100,1,3018,260249475.60502896,2687879566070.459,1524213045696,1163666520374.459,Finfish,Lutjanus malabaricus
8348,2021,1,9748,840593733.6639569,8681726312145.406,5121299187552,3560427124593.406,Finfish,Lutjanus malabaricus
8348,2051,1,9622,829728447.4060929,8569508676186.203,5052464951424,3517043724762.2017,Finfish,Lutjanus malabaricus
8348,2100,1,9748,840593733.6639569,8681726312145.406,5121299187552,3560427124593.406,Finfish,Lutjanus malabaricus
8349,2021,1,742,63984463.518532634,660837189537.535,402182668608,258654520929.53497,Finfish,Lutjanus malabaricus
8349,2051,1,742,63984463.518532634,660837189537.535,402182668608,258654520929.53497,Finfish,Lutjanus malabaricus
8349,2100,1,742,63984463.518532634,660837189537.535,402182668608,258654520929.53497,Finfish,Lutjanus malabaricus
8350,2021,1,6813,587501549.8002194,6067767887222.677,4076637926080,1991129961142.6763,Finfish,Lutjanus malabaricus
8350,2051,1,6813,587501549.8002194,6067767887222.677,4076637926080,1991129961142.6763,Finfish,Lutjanus malabaricus
8350,2100,1,6813,587501549.8002194,6067767887222.677,4076637926080,1991129961142.6763,Finfish,Lutjanus malabaricus
8353,2021,1,3872,333891971.352774,3448465765349.509,2026803840096,1421661925253.5085,Finfish,Lutjanus malabaricus
8353,2051,1,3872,333891971.352774,3448465765349.509,2026803840096,1421661925253.5085,Finfish,Lutjanus malabaricus
8353,2100,1,3872,333891971.352774,3448465765349.509,2026803840096,1421661925253.5085,Finfish,Lutjanus malabaricus
8354,2021,1,5405,466086287.49011976,4813780336186.491,3009967183008,1803813153178.4912,Finfish,Lutjanus malabaricus
8354,2051,1,5329,459532622.76315415,4746093508147.606,2971235195872,1774858312275.6062,Finfish,Lutjanus malabaricus
8354,2100,1,5325,459187693.04068226,4742531043513.98,2969165795424,1773365248089.9807,Finfish,Lutjanus malabaricus
8356,2021,1,79,6812362.018819512,70358676514.10413,38668962688,31689713826.10413,Finfish,Lutjanus malabaricus
8356,2051,1,101,8709475.49241482,89952231999.04453,49493759744,40458472255.04452,Finfish,Lutjanus malabaricus
8356,2100,1,101,8709475.49241482,89952231999.04453,49493759744,40458472255.04452,Finfish,Lutjanus malabaricus
8359,2021,1,2256,194540363.47413695,2009230053364.7964,1168423559200,840806494164.7964,Finfish,Lutjanus malabaricus
8359,2051,1,2256,194540363.47413695,2009230053364.7964,1168423559200,840806494164.7964,Finfish,Lutjanus malabaricus
8359,2100,1,2253,194281666.18228304,2006558204889.5771,1167008959360,839549245529.5773,Finfish,Lutjanus malabaricus
8362,2021,1,8083,697016736.6850394,7198850408398.781,4447872523904,2750977884494.781,Finfish,Lutjanus malabaricus
8362,2051,1,8083,697016736.6850394,7198850408398.781,4447872523904,2750977884494.781,Finfish,Lutjanus malabaricus
8362,2100,1,8083,697016736.6850394,7198850408398.781,4447872523904,2750977884494.781,Finfish,Lutjanus malabaricus
8368,2021,1,274,23627685.98932337,244028827403.34848,167660986240,76367841163.3485,Finfish,Lutjanus malabaricus
8368,2051,1,932,80368625.33594665,830054259634.7474,551567903584,278486356050.74744,Finfish,Lutjanus malabaricus
8368,2100,1,544,46910442.25617487,484495190173.0715,326011453696,158483736477.07147,Finfish,Lutjanus malabaricus
8369,2021,1,1632,140731326.76852462,1453485570519.2144,882076248448,571409322071.2144,Finfish,Lutjanus malabaricus
8369,2051,1,1661,143232067.2564457,1479313439112.9995,895886329024,583427110088.9995,Finfish,Lutjanus malabaricus
8369,2100,1,1650,142283510.51964805,1469516661370.5293,890688804896,578827856474.5293,Finfish,Lutjanus malabaricus
8370,2021,1,246,21213177.932020254,219091574967.96982,131456366400,87635208567.96982,Finfish,Lutjanus malabaricus
8370,2051,1,246,21213177.932020254,219091574967.96982,131456366400,87635208567.96982,Finfish,Lutjanus malabaricus
8370,2100,1,246,21213177.932020254,219091574967.96982,131456366400,87635208567.96982,Finfish,Lutjanus malabaricus
8371,2021,1,1215,104772403.20083174,1082098632463.7534,636631971264,445466661199.75336,Finfish,Lutjanus malabaricus
8371,2051,1,1215,104772403.20083174,1082098632463.7534,636631971264,445466661199.75336,Finfish,Lutjanus malabaricus
8371,2100,1,1215,104772403.20083174,1082098632463.7534,636631971264,445466661199.75336,Finfish,Lutjanus malabaricus
8379,2021,1,4489,387097381.0440606,3997975935086.246,3820406636864,177569298222.24597,Finfish,Lutjanus malabaricus
8379,2051,1,4489,387097381.0440606,3997975935086.246,3820406636864,177569298222.24597,Finfish,Lutjanus malabaricus
8379,2100,1,4489,387097381.0440606,3997975935086.246,3820406636864,177569298222.24597,Finfish,Lutjanus malabaricus
8380,2021,1,4061,350189900.7395701,3616792219288.315,3392747308160,224044911128.31473,Finfish,Lutjanus malabaricus
8380,2051,1,4526,390287980.97692543,4030928732947.282,3855328536896,175600196051.28207,Finfish,Lutjanus malabaricus
8380,2100,1,2946,254040740.6005352,2623755202665.1997,2447860734528,175894468137.19952,Finfish,Lutjanus malabaricus
8381,2021,1,4751,409690277.86596835,4231317368588.718,2981075073472,1250242295116.7178,Finfish,Lutjanus malabaricus
8381,2051,1,4751,409690277.86596835,4231317368588.718,2981075073472,1250242295116.7178,Finfish,Lutjanus malabaricus
8381,2100,1,4751,409690277.86596835,4231317368588.718,2981075073472,1250242295116.7178,Finfish,Lutjanus malabaricus
8390,2021,1,1618,139524072.73987305,1441016944301.5251,896523693088,544493251213.525,Finfish,Lutjanus malabaricus
8390,2051,1,1618,139524072.73987305,1441016944301.5251,896523693088,544493251213.525,Finfish,Lutjanus malabaricus
8390,2100,1,1618,139524072.73987305,1441016944301.5251,896523693088,544493251213.525,Finfish,Lutjanus malabaricus
8391,2021,1,2546,219547768.3533478,2267508739302.647,1369028305088,898480434214.647,Finfish,Lutjanus malabaricus
8391,2051,1,2546,219547768.3533478,2267508739302.647,1369028305088,898480434214.647,Finfish,Lutjanus malabaricus
8391,2100,1,2546,219547768.3533478,2267508739302.647,1369028305088,898480434214.647,Finfish,Lutjanus malabaricus
8392,2021,1,156,13452259.176403087,138936120711.3955,81112659392,57823461319.39549,Finfish,Lutjanus malabaricus
8392,2051,1,156,13452259.176403087,138936120711.3955,81112659392,57823461319.39549,Finfish,Lutjanus malabaricus
8392,2100,1,156,13452259.176403087,138936120711.3955,81112659392,57823461319.39549,Finfish,Lutjanus malabaricus
8393,2021,1,354,30526280.43876085,315278120075.859,184425300320,130852819755.85901,Finfish,Lutjanus malabaricus
8393,2051,1,354,30526280.43876085,315278120075.859,184425300320,130852819755.85901,Finfish,Lutjanus malabaricus
8393,2100,1,354,30526280.43876085,315278120075.859,184425300320,130852819755.85901,Finfish,Lutjanus malabaricus
8394,2021,1,100,8623243.061796851,89061615840.63814,55997297088,33064318752.638138,Finfish,Lutjanus malabaricus
8394,2051,1,100,8623243.061796851,89061615840.63814,55997297088,33064318752.638138,Finfish,Lutjanus malabaricus
8394,2100,1,100,8623243.061796851,89061615840.63814,55997297088,33064318752.638138,Finfish,Lutjanus malabaricus
8395,2021,1,2648,228343476.2763806,2358351587460.0977,1475586566112,882765021348.0979,Finfish,Lutjanus malabaricus
8395,2051,1,2482,214028892.79379785,2210509305164.6387,1378440649824,832068655340.6385,Finfish,Lutjanus malabaricus
8395,2100,1,2409,207733925.35868615,2145494325600.9727,1335324765984,810169559616.9727,Finfish,Lutjanus malabaricus
8396,2021,1,1417,122191354.18566138,1262003096461.8423,849364435392,412638661069.8424,Finfish,Lutjanus malabaricus
8396,2051,1,1579,136161007.94577226,1406282914123.6763,950301761920,455981152203.6762,Finfish,Lutjanus malabaricus
8396,2100,1,1395,120294240.71206607,1242409540976.902,835821417152,406588123824.90204,Finfish,Lutjanus malabaricus
8397,2021,1,1320,113826808.41571844,1175613329096.4233,670882133792,504731195304.4234,Finfish,Lutjanus malabaricus
8397,2051,1,1320,113826808.41571844,1175613329096.4233,670882133792,504731195304.4234,Finfish,Lutjanus malabaricus
8397,2100,1,1320,113826808.41571844,1175613329096.4233,670882133792,504731195304.4234,Finfish,Lutjanus malabaricus
8398,2021,1,3043,262405286.37047818,2710144970030.6187,1700798825920,1009346144110.6185,Finfish,Lutjanus malabaricus
8398,2051,1,3043,262405286.37047818,2710144970030.6187,1700798825920,1009346144110.6185,Finfish,Lutjanus malabaricus
8398,2100,1,3043,262405286.37047818,2710144970030.6187,1700798825920,1009346144110.6185,Finfish,Lutjanus malabaricus
8400,2021,1,2285,197041103.96205804,2035057921958.5815,1247649778272,787408143686.5814,Finfish,Lutjanus malabaricus
8400,2051,1,2285,197041103.96205804,2035057921958.5815,1247649778272,787408143686.5814,Finfish,Lutjanus malabaricus
8400,2100,1,2285,197041103.96205804,2035057921958.5815,1247649778272,787408143686.5814,Finfish,Lutjanus malabaricus
8401,2021,1,4385,378129208.2597919,3905351854611.9824,3571747295808,333604558803.9823,Finfish,Lutjanus malabaricus
8401,2051,1,4385,378129208.2597919,3905351854611.9824,3571747295808,333604558803.9823,Finfish,Lutjanus malabaricus
8401,2100,1,4385,378129208.2597919,3905351854611.9824,3571747295808,333604558803.9823,Finfish,Lutjanus malabaricus
8402,2021,1,826,71227987.69044198,735648946843.671,776929093760,-41280146916.32899,Finfish,Lutjanus malabaricus
8402,2051,1,1381,119086986.6834145,1229940914759.2126,1251085066368,-21144151608.78733,Finfish,Lutjanus malabaricus
8402,2100,1,788,67951155.32695918,701805532824.2285,753909781952,-52104249127.771484,Finfish,Lutjanus malabaricus
8403,2021,1,3706,319577387.8701913,3300623483054.0493,1953579232736,1347044250318.0493,Finfish,Lutjanus malabaricus
8403,2051,1,3363,289999664.1682281,2995142140720.6606,1774510259168,1220631881552.6606,Finfish,Lutjanus malabaricus
8403,2100,1,5071,437284655.6637183,4516314539278.76,2641415242464,1874899296814.76,Finfish,Lutjanus malabaricus
8404,2021,1,6127,528346102.396293,5456805202555.899,3810126949792,1646678252763.8987,Finfish,Lutjanus malabaricus
8404,2051,1,6127,528346102.396293,5456805202555.899,3810126949792,1646678252763.8987,Finfish,Lutjanus malabaricus
8404,2100,1,6127,528346102.396293,5456805202555.899,3810126949792,1646678252763.8987,Finfish,Lutjanus malabaricus
8405,2021,1,734,63294604.073588885,653712260270.2839,546931102304,106781157966.28392,Finfish,Lutjanus malabaricus
8405,2051,1,734,63294604.073588885,653712260270.2839,546931102304,106781157966.28392,Finfish,Lutjanus malabaricus
8405,2100,1,734,63294604.073588885,653712260270.2839,546931102304,106781157966.28392,Finfish,Lutjanus malabaricus
8406,2021,1,3383,291724312.78058743,3012954463888.788,1749550609568,1263403854320.788,Finfish,Lutjanus malabaricus
8406,2051,1,3383,291724312.78058743,3012954463888.788,1749550609568,1263403854320.788,Finfish,Lutjanus malabaricus
8406,2100,1,3383,291724312.78058743,3012954463888.788,1749550609568,1263403854320.788,Finfish,Lutjanus malabaricus
8407,2021,1,1191,102702824.86600049,1060723844662.0002,757784354592,302939490070.0002,Finfish,Lutjanus malabaricus
8407,2051,1,1191,102702824.86600049,1060723844662.0002,757784354592,302939490070.0002,Finfish,Lutjanus malabaricus
8407,2100,1,1191,102702824.86600049,1060723844662.0002,757784354592,302939490070.0002,Finfish,Lutjanus malabaricus
8408,2021,1,967,83386760.40757555,861225825178.9708,473737977216,387487847962.97076,Finfish,Lutjanus malabaricus
8408,2051,1,967,83386760.40757555,861225825178.9708,473737977216,387487847962.97076,Finfish,Lutjanus malabaricus
8408,2100,1,967,83386760.40757555,861225825178.9708,473737977216,387487847962.97076,Finfish,Lutjanus malabaricus
8409,2021,1,2942,253695810.87806335,2620192738031.574,1650604595648,969588142383.574,Finfish,Lutjanus malabaricus
8409,2051,1,2942,253695810.87806335,2620192738031.574,1650604595648,969588142383.574,Finfish,Lutjanus malabaricus
8409,2100,1,2942,253695810.87806335,2620192738031.574,1650604595648,969588142383.574,Finfish,Lutjanus malabaricus
8411,2021,1,819,70624360.67611621,729414633734.8263,651693941216,77720692518.82634,Finfish,Lutjanus malabaricus
8411,2051,1,819,70624360.67611621,729414633734.8263,651693941216,77720692518.82634,Finfish,Lutjanus malabaricus
8411,2100,1,819,70624360.67611621,729414633734.8263,651693941216,77720692518.82634,Finfish,Lutjanus malabaricus
8412,2021,1,900,77609187.55617166,801554542565.7433,729506969216,72047573349.74323,Finfish,Lutjanus malabaricus
8412,2051,1,900,77609187.55617166,801554542565.7433,729506969216,72047573349.74323,Finfish,Lutjanus malabaricus
8412,2100,1,900,77609187.55617166,801554542565.7433,729506969216,72047573349.74323,Finfish,Lutjanus malabaricus
8413,2021,1,94,8105848.47808904,83717918890.19984,47395452864,36322466026.19985,Finfish,Lutjanus malabaricus
8413,2051,1,94,8105848.47808904,83717918890.19984,47395452864,36322466026.19985,Finfish,Lutjanus malabaricus
8413,2100,1,94,8105848.47808904,83717918890.19984,47395452864,36322466026.19985,Finfish,Lutjanus malabaricus
8414,2021,1,1125,97011484.44521457,1001943178207.1791,676994602816,324948575391.179,Finfish,Lutjanus malabaricus
8414,2051,1,1125,97011484.44521457,1001943178207.1791,676994602816,324948575391.179,Finfish,Lutjanus malabaricus
8414,2100,1,1125,97011484.44521457,1001943178207.1791,676994602816,324948575391.179,Finfish,Lutjanus malabaricus
8415,2021,1,73,6294967.4351117015,65014979563.66584,41555899104,23459080459.66584,Finfish,Lutjanus malabaricus
8415,2051,1,73,6294967.4351117015,65014979563.66584,41555899104,23459080459.66584,Finfish,Lutjanus malabaricus
8415,2100,1,73,6294967.4351117015,65014979563.66584,41555899104,23459080459.66584,Finfish,Lutjanus malabaricus
8416,2021,1,111,9571799.798594505,98858393583.10834,54655900480,44202493103.10833,Finfish,Lutjanus malabaricus
8416,2051,1,111,9571799.798594505,98858393583.10834,54655900480,44202493103.10833,Finfish,Lutjanus malabaricus
8416,2100,1,111,9571799.798594505,98858393583.10834,54655900480,44202493103.10833,Finfish,Lutjanus malabaricus
8417,2021,1,208,17936345.56853745,185248160948.5273,109279209248,75968951700.52733,Finfish,Lutjanus malabaricus
8417,2051,1,208,17936345.56853745,185248160948.5273,109279209248,75968951700.52733,Finfish,Lutjanus malabaricus
8417,2100,1,208,17936345.56853745,185248160948.5273,109279209248,75968951700.52733,Finfish,Lutjanus malabaricus
8418,2021,1,1824,157287953.44717455,1624483872933.2395,1130101955616,494381917317.2396,Finfish,Lutjanus malabaricus
8418,2051,1,1824,157287953.44717455,1624483872933.2395,1130101955616,494381917317.2396,Finfish,Lutjanus malabaricus
8418,2100,1,1824,157287953.44717455,1624483872933.2395,1130101955616,494381917317.2396,Finfish,Lutjanus malabaricus
8420,2021,1,90,7760918.755617166,80155454256.57433,51902219392,28253234864.57432,Finfish,Lutjanus malabaricus
8420,2051,1,90,7760918.755617166,80155454256.57433,51902219392,28253234864.57432,Finfish,Lutjanus malabaricus
8420,2100,1,90,7760918.755617166,80155454256.57433,51902219392,28253234864.57432,Finfish,Lutjanus malabaricus
8421,2021,1,62,5346410.698314047,55218201821.19565,30533194880,24685006941.195644,Finfish,Lutjanus malabaricus
8421,2051,1,62,5346410.698314047,55218201821.19565,30533194880,24685006941.195644,Finfish,Lutjanus malabaricus
8421,2100,1,62,5346410.698314047,55218201821.19565,30533194880,24685006941.195644,Finfish,Lutjanus malabaricus
8423,2021,1,3230,278530750.8960383,2876690191652.612,1743165125696,1133525065956.6118,Finfish,Lutjanus malabaricus
8423,2051,1,3294,284049626.4555883,2933689625790.62,1783671742528,1150017883262.62,Finfish,Lutjanus malabaricus
8423,2100,1,3121,269131415.95867974,2779613030386.3164,1678244856128,1101368174258.3162,Finfish,Lutjanus malabaricus
8424,2021,1,5848,504287254.2538798,5208323294360.519,3440768622528,1767554671832.5183,Finfish,Lutjanus malabaricus
8424,2051,1,5848,504287254.2538798,5208323294360.519,3440768622528,1767554671832.5183,Finfish,Lutjanus malabaricus
8424,2100,1,5848,504287254.2538798,5208323294360.519,3440768622528,1767554671832.5183,Finfish,Lutjanus malabaricus
8425,2021,1,1827,157546650.73902845,1627155721408.4587,938460291200,688695430208.4587,Finfish,Lutjanus malabaricus
8425,2051,1,1827,157546650.73902845,1627155721408.4587,938460291200,688695430208.4587,Finfish,Lutjanus malabaricus
8425,2100,1,1827,157546650.73902845,1627155721408.4587,938460291200,688695430208.4587,Finfish,Lutjanus malabaricus
8426,2021,1,3534,304745409.8039007,3147437503808.152,1892575382176,1254862121632.1519,Finfish,Lutjanus malabaricus
8426,2051,1,3774,325441193.15221316,3361185381825.683,2012826585184,1348358796641.6833,Finfish,Lutjanus malabaricus
8426,2100,1,3884,334926760.5201897,3459153159250.3853,2061548454560,1397604704690.3853,Finfish,Lutjanus malabaricus
8427,2021,1,1559,134436359.33341292,1388470590955.5486,802011587104,586459003851.5486,Finfish,Lutjanus malabaricus
8427,2051,1,1559,134436359.33341292,1388470590955.5486,802011587104,586459003851.5486,Finfish,Lutjanus malabaricus
8427,2100,1,1559,134436359.33341292,1388470590955.5486,802011587104,586459003851.5486,Finfish,Lutjanus malabaricus
8428,2021,1,955,82351971.24015993,850538431278.0942,519364965856,331173465422.0942,Finfish,Lutjanus malabaricus
8428,2051,1,955,82351971.24015993,850538431278.0942,519364965856,331173465422.0942,Finfish,Lutjanus malabaricus
8428,2100,1,955,82351971.24015993,850538431278.0942,519364965856,331173465422.0942,Finfish,Lutjanus malabaricus
8429,2021,1,23275,2007059822.6332173,20729091086908.53,13106256423424,7622834663484.529,Finfish,Lutjanus malabaricus
8429,2051,1,23903,2061213789.0613017,21288398034387.74,13441970987680,7846427046707.736,Finfish,Lutjanus malabaricus
8429,2100,1,23563,2031894762.6511922,20985588540529.57,13250228683808,7735359856721.566,Finfish,Lutjanus malabaricus
8430,2021,1,1112,95890462.84718098,990365168147.8961,609680748672,380684419475.89606,Finfish,Lutjanus malabaricus
8430,2051,1,1112,95890462.84718098,990365168147.8961,609680748672,380684419475.89606,Finfish,Lutjanus malabaricus
8430,2100,1,1112,95890462.84718098,990365168147.8961,609680748672,380684419475.89606,Finfish,Lutjanus malabaricus
8431,2021,1,1788,154183585.9449277,1592421691230.6099,907610009952,684811681278.6099,Finfish,Lutjanus malabaricus
8431,2051,1,1891,163065526.29857844,1684155155546.4673,961699939808,722455215738.4672,Finfish,Lutjanus malabaricus
8431,2100,1,2121,182898985.3407112,1888996871979.9348,1086911769088,802085102891.9349,Finfish,Lutjanus malabaricus
8432,2021,1,2987,257576270.25587192,2660270465159.8613,1698737640032,961532825127.8612,Finfish,Lutjanus malabaricus
8432,2051,1,3000,258697291.85390553,2671848475219.144,1703788119264,968060355955.1442,Finfish,Lutjanus malabaricus
8432,2100,1,3178,274046664.5039039,2830378151415.48,1810844720032,1019533431383.48,Finfish,Lutjanus malabaricus
8433,2021,1,393,33889345.23286162,350012150253.7079,213425781920,136586368333.70787,Finfish,Lutjanus malabaricus
8433,2051,1,393,33889345.23286162,350012150253.7079,213425781920,136586368333.70787,Finfish,Lutjanus malabaricus
8433,2100,1,393,33889345.23286162,350012150253.7079,213425781920,136586368333.70787,Finfish,Lutjanus malabaricus
8439,2021,1,8462,729698827.8892494,7536393932434.8,8015975009632,-479581077197.20087,Finfish,Lutjanus malabaricus
8439,2051,1,8461,729612595.4586315,7535503316276.394,8014875530976,-479372214699.60724,Finfish,Lutjanus malabaricus
8439,2100,1,8462,729698827.8892494,7536393932434.8,8015975009632,-479581077197.20087,Finfish,Lutjanus malabaricus
8440,2021,1,46453,4005755099.4964924,41371792406451.63,33977328485696,7394463920755.639,Finfish,Lutjanus malabaricus
8440,2051,1,45161,3894342799.1380773,40221116329790.586,32947510523040,7273605806750.594,Finfish,Lutjanus malabaricus
8440,2100,1,45870,3955481592.4462166,40852563186100.71,33489648521152,7362914664948.719,Finfish,Lutjanus malabaricus
8441,2021,1,16504,1423180034.9189522,14698729078338.92,9422271828064,5276457250274.919,Finfish,Lutjanus malabaricus
8441,2051,1,16504,1423180034.9189522,14698729078338.92,9422271828064,5276457250274.919,Finfish,Lutjanus malabaricus
8441,2100,1,16504,1423180034.9189522,14698729078338.92,9422271828064,5276457250274.919,Finfish,Lutjanus malabaricus
8442,2021,1,3259,281031491.38395935,2902518060246.397,2805261796960,97256263286.39688,Finfish,Lutjanus malabaricus
8442,2051,1,3259,281031491.38395935,2902518060246.397,2805261796960,97256263286.39688,Finfish,Lutjanus malabaricus
8442,2100,1,3259,281031491.38395935,2902518060246.397,2805261796960,97256263286.39688,Finfish,Lutjanus malabaricus
8443,2021,1,3561,307073685.43058586,3171484140085.124,3090106537024,81377603061.12405,Finfish,Lutjanus malabaricus
8443,2051,1,3561,307073685.43058586,3171484140085.124,3090106537024,81377603061.12405,Finfish,Lutjanus malabaricus
8443,2100,1,3561,307073685.43058586,3171484140085.124,3090106537024,81377603061.12405,Finfish,Lutjanus malabaricus
8444,2021,1,4084,352173246.6437834,3637276390931.6616,3096907534048,540368856883.6615,Finfish,Lutjanus malabaricus
8444,2051,1,4084,352173246.6437834,3637276390931.6616,3096907534048,540368856883.6615,Finfish,Lutjanus malabaricus
8444,2100,1,4084,352173246.6437834,3637276390931.6616,3096907534048,540368856883.6615,Finfish,Lutjanus malabaricus
8445,2021,1,1313,113223181.40139265,1169379015987.5789,682907558176,486471457811.57874,Finfish,Lutjanus malabaricus
8445,2051,1,1313,113223181.40139265,1169379015987.5789,682907558176,486471457811.57874,Finfish,Lutjanus malabaricus
8445,2100,1,1313,113223181.40139265,1169379015987.5789,682907558176,486471457811.57874,Finfish,Lutjanus malabaricus
8446,2021,1,19795,1706970964.082687,17629746855654.324,15747077842368,1882669013286.319,Finfish,Lutjanus malabaricus
8446,2051,1,19795,1706970964.082687,17629746855654.324,15747077842368,1882669013286.319,Finfish,Lutjanus malabaricus
8446,2100,1,19795,1706970964.082687,17629746855654.324,15747077842368,1882669013286.319,Finfish,Lutjanus malabaricus
8447,2021,1,3194,275426383.39379144,2844628009949.982,2446016621216,398611388733.9821,Finfish,Lutjanus malabaricus
8447,2051,1,3194,275426383.39379144,2844628009949.982,2446016621216,398611388733.9821,Finfish,Lutjanus malabaricus
8447,2100,1,3194,275426383.39379144,2844628009949.982,2446016621216,398611388733.9821,Finfish,Lutjanus malabaricus
8448,2021,1,6700,577757285.140389,5967128261322.756,3687700159168,2279428102154.7554,Finfish,Lutjanus malabaricus
8448,2051,1,6700,577757285.140389,5967128261322.756,3687700159168,2279428102154.7554,Finfish,Lutjanus malabaricus
8448,2100,1,6700,577757285.140389,5967128261322.756,3687700159168,2279428102154.7554,Finfish,Lutjanus malabaricus
8449,2021,1,3232,278703215.7572742,2878471423969.425,2293548285888,584923138081.4246,Finfish,Lutjanus malabaricus
8449,2051,1,3232,278703215.7572742,2878471423969.425,2293548285888,584923138081.4246,Finfish,Lutjanus malabaricus
8449,2100,1,3232,278703215.7572742,2878471423969.425,2293548285888,584923138081.4246,Finfish,Lutjanus malabaricus
8450,2021,1,7512,647778018.8021793,6690308581948.737,4187778354240,2502530227708.737,Finfish,Lutjanus malabaricus
8450,2051,1,7512,647778018.8021793,6690308581948.737,4187778354240,2502530227708.737,Finfish,Lutjanus malabaricus
8450,2100,1,7512,647778018.8021793,6690308581948.737,4187778354240,2502530227708.737,Finfish,Lutjanus malabaricus
8451,2021,1,4371,376921954.2311403,3892883228394.293,3894885632640,-2002404245.7070377,Finfish,Lutjanus malabaricus
8451,2051,1,4371,376921954.2311403,3892883228394.293,3894885632640,-2002404245.7070377,Finfish,Lutjanus malabaricus
8451,2100,1,4371,376921954.2311403,3892883228394.293,3894885632640,-2002404245.7070377,Finfish,Lutjanus malabaricus
8452,2021,1,4451,383820548.6805778,3964132521066.8037,4048019717120,-83887196053.19653,Finfish,Lutjanus malabaricus
8452,2051,1,4451,383820548.6805778,3964132521066.8037,4048019717120,-83887196053.19653,Finfish,Lutjanus malabaricus
8452,2100,1,4451,383820548.6805778,3964132521066.8037,4048019717120,-83887196053.19653,Finfish,Lutjanus malabaricus
8453,2021,1,20047,1728701536.598415,17854182127572.73,19598336782656,-1744154655083.2727,Finfish,Lutjanus malabaricus
8453,2051,1,17777,1532953919.0956264,15832483447990.244,17209775571136,-1377292123145.7583,Finfish,Lutjanus malabaricus
8453,2100,1,21762,1876590155.1082308,19381588839239.676,21711846536832,-2330257697592.3286,Finfish,Lutjanus malabaricus
8454,2021,1,2639,227567384.40081888,2350336042034.4404,1892080806720,458255235314.4404,Finfish,Lutjanus malabaricus
8454,2051,1,2639,227567384.40081888,2350336042034.4404,1892080806720,458255235314.4404,Finfish,Lutjanus malabaricus
8454,2100,1,2639,227567384.40081888,2350336042034.4404,1892080806720,458255235314.4404,Finfish,Lutjanus malabaricus
8455,2021,1,1504,129693575.64942464,1339486702243.1975,1432676002880,-93189300636.80243,Finfish,Lutjanus malabaricus
8455,2051,1,1894,163324223.59043235,1686827004021.6863,1712453618368,-25626614346.313686,Finfish,Lutjanus malabaricus
8455,2100,1,2605,224635481.75980797,2320055092648.6235,2252971261408,67083831240.62347,Finfish,Lutjanus malabaricus
8456,2021,1,8020,691584093.5561074,7142741590419.18,6090750301248,1051991289171.1786,Finfish,Lutjanus malabaricus
8456,2051,1,8021,691670325.9867253,7143632206577.586,6077022027968,1066610178609.585,Finfish,Lutjanus malabaricus
8456,2100,1,7431,640793191.9221239,6618168673117.82,5668821840800,949346832317.82,Finfish,Lutjanus malabaricus
8457,2021,1,344,29663956.132581167,306371958491.79517,168814692512,137557265979.7952,Finfish,Lutjanus malabaricus
8457,2051,1,344,29663956.132581167,306371958491.79517,168814692512,137557265979.7952,Finfish,Lutjanus malabaricus
8457,2100,1,344,29663956.132581167,306371958491.79517,168814692512,137557265979.7952,Finfish,Lutjanus malabaricus
8459,2021,1,2454,211614384.73649472,2185572052729.2598,1358315252256,827256800473.2599,Finfish,Lutjanus malabaricus
8459,2051,1,2454,211614384.73649472,2185572052729.2598,1358315252256,827256800473.2599,Finfish,Lutjanus malabaricus
8459,2100,1,2454,211614384.73649472,2185572052729.2598,1358315252256,827256800473.2599,Finfish,Lutjanus malabaricus
8460,2021,1,337,29060329.118255388,300137645382.9505,200968945024,99168700358.95052,Finfish,Lutjanus malabaricus
8460,2051,1,337,29060329.118255388,300137645382.9505,200968945024,99168700358.95052,Finfish,Lutjanus malabaricus
8460,2100,1,337,29060329.118255388,300137645382.9505,200968945024,99168700358.95052,Finfish,Lutjanus malabaricus
8461,2021,1,387,33371950.649153814,344668453303.2696,236061741440,108606711863.26959,Finfish,Lutjanus malabaricus
8461,2051,1,387,33371950.649153814,344668453303.2696,236061741440,108606711863.26959,Finfish,Lutjanus malabaricus
8461,2100,1,387,33371950.649153814,344668453303.2696,236061741440,108606711863.26959,Finfish,Lutjanus malabaricus
