eez_id,year,viable,n_points,prod_mt_yr,revenue_usd_yr,cost_usd_yr,profits_usd_yr,group,species
8440,2021,1,47913,7523242342.8106,60254641304967.33,51981633140992,8273008163975.329,Finfish,Gnathanodon speciosus
8440,2051,1,47913,7523242342.8106,60254641304967.33,51981633140992,8273008163975.329,Finfish,Gnathanodon speciosus
8440,2100,1,47913,7523242342.8106,60254641304967.33,51981633140992,8273008163975.329,Finfish,Gnathanodon speciosus
8441,2021,1,16504,2591438474.4379635,20755172919608.055,15140511787136,5614661132472.057,Finfish,Gnathanodon speciosus
8441,2051,1,16504,2591438474.4379635,20755172919608.055,15140511787136,5614661132472.057,Finfish,Gnathanodon speciosus
8441,2100,1,16504,2591438474.4379635,20755172919608.055,15140511787136,5614661132472.057,Finfish,Gnathanodon speciosus
8442,2021,1,3259,511724308.54297894,4098467556047.1797,3934427095680,164040460367.17978,Finfish,Gnathanodon speciosus
8442,2051,1,3259,511724308.54297894,4098467556047.1797,3934427095680,164040460367.17978,Finfish,Gnathanodon speciosus
8442,2100,1,3259,511724308.54297894,4098467556047.1797,3934427095680,164040460367.17978,Finfish,Gnathanodon speciosus
8443,2021,1,3561,559143989.7887536,4478258044517.952,4323907587712,154350456805.9525,Finfish,Gnathanodon speciosus
8443,2051,1,3561,559143989.7887536,4478258044517.952,4323907587712,154350456805.9525,Finfish,Gnathanodon speciosus
8443,2100,1,3561,559143989.7887536,4478258044517.952,4323907587712,154350456805.9525,Finfish,Gnathanodon speciosus
8444,2021,1,4084,641264828.5024627,5135974685147.801,4511915540032,624059145115.8007,Finfish,Gnathanodon speciosus
8444,2051,1,4084,641264828.5024627,5135974685147.801,4511915540032,624059145115.8007,Finfish,Gnathanodon speciosus
8444,2100,1,4084,641264828.5024627,5135974685147.801,4511915540032,624059145115.8007,Finfish,Gnathanodon speciosus
8445,2021,1,1313,206165700.25066933,1651208315768.6245,1137830551168,513377764600.62445,Finfish,Gnathanodon speciosus
8445,2051,1,1313,206165700.25066933,1651208315768.6245,1137830551168,513377764600.62445,Finfish,Gnathanodon speciosus
8445,2100,1,1313,206165700.25066933,1651208315768.6245,1137830551168,513377764600.62445,Finfish,Gnathanodon speciosus
8446,2021,1,19795,3108187384.9672494,24893883176420.35,22605570343680,2288312832740.351,Finfish,Gnathanodon speciosus
8446,2051,1,19795,3108187384.9672494,24893883176420.35,22605570343680,2288312832740.351,Finfish,Gnathanodon speciosus
8446,2100,1,19795,3108187384.9672494,24893883176420.35,22605570343680,2288312832740.351,Finfish,Gnathanodon speciosus
8447,2021,1,3194,501518085.7582923,4016724570118.04,3552660979008,464063591110.04,Finfish,Gnathanodon speciosus
8447,2051,1,3194,501518085.7582923,4016724570118.04,3552660979008,464063591110.04,Finfish,Gnathanodon speciosus
8447,2100,1,3194,501518085.7582923,4016724570118.04,3552660979008,464063591110.04,Finfish,Gnathanodon speciosus
8448,2021,1,6700,1052026040.8830802,8425815472695.951,6009089408256,2416726064439.951,Finfish,Gnathanodon speciosus
8448,2051,1,6700,1052026040.8830802,8425815472695.951,6009089408256,2416726064439.951,Finfish,Gnathanodon speciosus
8448,2100,1,6700,1052026040.8830802,8425815472695.951,6009089408256,2416726064439.951,Finfish,Gnathanodon speciosus
8449,2021,1,3232,507484800.6170322,4064512777276.6143,3413358733440,651154043836.614,Finfish,Gnathanodon speciosus
8449,2051,1,3232,507484800.6170322,4064512777276.6143,3413358733440,651154043836.614,Finfish,Gnathanodon speciosus
8449,2100,1,3232,507484800.6170322,4064512777276.6143,3413358733440,651154043836.614,Finfish,Gnathanodon speciosus
8450,2021,1,7512,1179525316.2856266,9446974004610.744,6790506089792,2656467914818.744,Finfish,Gnathanodon speciosus
8450,2051,1,7512,1179525316.2856266,9446974004610.744,6790506089792,2656467914818.744,Finfish,Gnathanodon speciosus
8450,2100,1,7512,1179525316.2856266,9446974004610.744,6790506089792,2656467914818.744,Finfish,Gnathanodon speciosus
8451,2021,1,4371,686329227.5671558,5496901407634.926,5409332248448,87569159186.92569,Finfish,Gnathanodon speciosus
8451,2051,1,4371,686329227.5671558,5496901407634.926,5409332248448,87569159186.92569,Finfish,Gnathanodon speciosus
8451,2100,1,4371,686329227.5671558,5496901407634.926,5409332248448,87569159186.92569,Finfish,Gnathanodon speciosus
8452,2021,1,4451,698890732.5329239,5597508159547.713,5590184411264,7323748283.713173,Finfish,Gnathanodon speciosus
8452,2051,1,4451,698890732.5329239,5597508159547.713,5590184411264,7323748283.713173,Finfish,Gnathanodon speciosus
8452,2100,1,4451,698890732.5329239,5597508159547.713,5590184411264,7323748283.713173,Finfish,Gnathanodon speciosus
8453,2021,1,24864,3904115743.360732,31268578494494.348,34012537205504,-2743958711009.6523,Finfish,Gnathanodon speciosus
8453,2051,1,24864,3904115743.360732,31268578494494.348,34012537205504,-2743958711009.6523,Finfish,Gnathanodon speciosus
8453,2100,1,24864,3904115743.360732,31268578494494.348,34012537205504,-2743958711009.6523,Finfish,Gnathanodon speciosus
8454,2021,1,2639,414372645.058276,3318765228723.0767,2806430985920,512334242803.07684,Finfish,Gnathanodon speciosus
8454,2051,1,2639,414372645.058276,3318765228723.0767,2806430985920,512334242803.07684,Finfish,Gnathanodon speciosus
8454,2100,1,2639,414372645.058276,3318765228723.0767,2806430985920,512334242803.07684,Finfish,Gnathanodon speciosus
8455,2021,1,13056,2050037610.4133575,16419021912166.916,16536208848448,-117186936281.08398,Finfish,Gnathanodon speciosus
8455,2051,1,14283,2242699692.825826,17962077969629.293,18070079928448,-108001958818.70609,Finfish,Gnathanodon speciosus
8455,2100,1,14975,2351356710.7797203,18832326373674.906,18956347620864,-124021247189.09442,Finfish,Gnathanodon speciosus
8456,2021,1,14123,2217576682.89429,17760864465803.72,15443851904256,2317012561547.7188,Finfish,Gnathanodon speciosus
8456,2051,1,15675,2461269879.230191,19712635452911.797,17098571100864,2614064352047.796,Finfish,Gnathanodon speciosus
8456,2100,1,15473,2429552079.191627,19458603404332.008,16892024463104,2566578941228.008,Finfish,Gnathanodon speciosus
8457,2021,1,344,54014471.35280293,432609033224.98615,288002438528,144606594696.98615,Finfish,Gnathanodon speciosus
8457,2051,1,344,54014471.35280293,432609033224.98615,288002438528,144606594696.98615,Finfish,Gnathanodon speciosus
8457,2100,1,344,54014471.35280293,432609033224.98615,288002438528,144606594696.98615,Finfish,Gnathanodon speciosus
8459,2021,1,2454,385324164.82493716,3086112114924.756,2208567371392,877544743532.7559,Finfish,Gnathanodon speciosus
8459,2051,1,2454,385324164.82493716,3086112114924.756,2208567371392,877544743532.7559,Finfish,Gnathanodon speciosus
8459,2100,1,2454,385324164.82493716,3086112114924.756,2208567371392,877544743532.7559,Finfish,Gnathanodon speciosus
8460,2021,1,337,52915339.66829822,423805942432.61725,317731359232,106074583200.61725,Finfish,Gnathanodon speciosus
8460,2051,1,337,52915339.66829822,423805942432.61725,317731359232,106074583200.61725,Finfish,Gnathanodon speciosus
8460,2100,1,337,52915339.66829822,423805942432.61725,317731359232,106074583200.61725,Finfish,Gnathanodon speciosus
8461,2021,1,387,60766280.2719033,486685162378.10944,370147955200,116537207178.1094,Finfish,Gnathanodon speciosus
8461,2051,1,387,60766280.2719033,486685162378.10944,370147955200,116537207178.1094,Finfish,Gnathanodon speciosus
8461,2100,1,387,60766280.2719033,486685162378.10944,370147955200,116537207178.1094,Finfish,Gnathanodon speciosus
8462,2021,1,798,125301012.03353703,1003552350330.055,959110155584,44442194746.05507,Finfish,Gnathanodon speciosus
8462,2051,1,798,125301012.03353703,1003552350330.055,959110155584,44442194746.05507,Finfish,Gnathanodon speciosus
8462,2100,1,798,125301012.03353703,1003552350330.055,959110155584,44442194746.05507,Finfish,Gnathanodon speciosus
8464,2021,1,23013,3613473922.2152724,28940789772112.227,21841048578240,7099741193872.228,Finfish,Gnathanodon speciosus
8464,2051,1,23020,3614573053.899777,28949592862904.598,21846812053312,7102780809592.596,Finfish,Gnathanodon speciosus
8464,2100,1,23010,3613002865.779056,28937017018915.496,21838575205440,7098441813475.498,Finfish,Gnathanodon speciosus
8465,2021,1,8815,1384120828.415575,11085606476390.27,8175627131264,2909979345126.27,Finfish,Gnathanodon speciosus
8465,2051,1,7676,1205276401.4654512,9653217846031.959,7167891227456,2485326618575.9585,Finfish,Gnathanodon speciosus
8465,2100,1,8541,1341097673.907819,10741028351088.973,7961141282432,2779887068656.9727,Finfish,Gnathanodon speciosus
8466,2100,1,143,22453690.12631052,179834569044.1076,153796333312,26038235732.107613,Finfish,Gnathanodon speciosus
8467,2021,1,445,69873371.37208518,559625057514.8804,498237755968,61387301546.88033,Finfish,Gnathanodon speciosus
8467,2051,1,459,72071634.7410946,577231239099.6182,514561198400,62670040699.61814,Finfish,Gnathanodon speciosus
8467,2100,1,524,82277857.52578121,658974225028.7579,587363740736,71610484292.75797,Finfish,Gnathanodon speciosus
8469,2021,1,442,69402314.93586889,555852304318.1508,367889131968,187963172350.15082,Finfish,Gnathanodon speciosus
8469,2051,1,450,70658465.43244569,565912979509.4296,374459777536,191453201973.42957,Finfish,Gnathanodon speciosus
8469,2100,1,431,67675108.00307576,542018875930.1425,358862001920,183156874010.14252,Finfish,Gnathanodon speciosus
8471,2021,1,782,122788711.04038341,983430999947.4976,675880563648,307550436299.49756,Finfish,Gnathanodon speciosus
8471,2051,1,782,122788711.04038341,983430999947.4976,675880563648,307550436299.49756,Finfish,Gnathanodon speciosus
8471,2100,1,782,122788711.04038341,983430999947.4976,675880563648,307550436299.49756,Finfish,Gnathanodon speciosus
8472,2021,1,1035,162514470.4946251,1301599852871.688,909070354048,392529498823.688,Finfish,Gnathanodon speciosus
8472,2051,1,1035,162514470.4946251,1301599852871.688,909070354048,392529498823.688,Finfish,Gnathanodon speciosus
8472,2100,1,1035,162514470.4946251,1301599852871.688,909070354048,392529498823.688,Finfish,Gnathanodon speciosus
8473,2021,1,1735,272427638.9450962,2181908932108.5784,1636122734976,545786197132.57837,Finfish,Gnathanodon speciosus
8473,2051,1,1735,272427638.9450962,2181908932108.5784,1636122734976,545786197132.57837,Finfish,Gnathanodon speciosus
8473,2100,1,1735,272427638.9450962,2181908932108.5784,1636122734976,545786197132.57837,Finfish,Gnathanodon speciosus
8474,2021,1,1809,284047031.0384317,2274970177627.9067,1548601941120,726368236507.9067,Finfish,Gnathanodon speciosus
8474,2051,1,1809,284047031.0384317,2274970177627.9067,1548601941120,726368236507.9067,Finfish,Gnathanodon speciosus
8474,2100,1,1809,284047031.0384317,2274970177627.9067,1548601941120,726368236507.9067,Finfish,Gnathanodon speciosus
8475,2021,1,156,24494934.683247842,196183166229.93558,128660682496,67522483733.93558,Finfish,Gnathanodon speciosus
8475,2051,1,156,24494934.683247842,196183166229.93558,128660682496,67522483733.93558,Finfish,Gnathanodon speciosus
8475,2100,1,156,24494934.683247842,196183166229.93558,128660682496,67522483733.93558,Finfish,Gnathanodon speciosus
8476,2021,1,1647,258609983.48275125,2071241505004.5122,1466454485504,604787019500.5122,Finfish,Gnathanodon speciosus
8476,2051,1,1647,258609983.48275125,2071241505004.5122,1466454485504,604787019500.5122,Finfish,Gnathanodon speciosus
8476,2100,1,1647,258609983.48275125,2071241505004.5122,1466454485504,604787019500.5122,Finfish,Gnathanodon speciosus
8477,2021,1,51,8007959.415677179,64136804344.402016,48066400128,16070404216.402016,Finfish,Gnathanodon speciosus
8477,2051,1,53,8321997.039821382,66651973142.2217,49933819584,16718153558.221703,Finfish,Gnathanodon speciosus
8477,2100,1,55,8636034.663965585,69167141940.04138,51791939712,17375202228.04139,Finfish,Gnathanodon speciosus
8478,2021,1,3418,536690299.6624431,4298423475473.8447,3036583804480,1261839670993.845,Finfish,Gnathanodon speciosus
8478,2051,1,3543,556317651.1714557,4455621525337.575,3147861718848,1307759806489.5754,Finfish,Gnathanodon speciosus
8478,2100,1,3576,561499271.9698352,4497121810501.601,3177905014848,1319216795653.6,Finfish,Gnathanodon speciosus
8479,2021,1,2187,343400142.0016861,2750337080415.8276,1900981627072,849355453343.8276,Finfish,Gnathanodon speciosus
8479,2051,1,2187,343400142.0016861,2750337080415.8276,1900981627072,849355453343.8276,Finfish,Gnathanodon speciosus
8479,2100,1,2187,343400142.0016861,2750337080415.8276,1900981627072,849355453343.8276,Finfish,Gnathanodon speciosus
8480,2021,1,16496,2590182323.9413867,20745112244416.777,14432019559232,6313092685184.777,Finfish,Gnathanodon speciosus
8480,2051,1,16496,2590182323.9413867,20745112244416.777,14432019559232,6313092685184.777,Finfish,Gnathanodon speciosus
8480,2100,1,16496,2590182323.9413867,20745112244416.777,14432019559232,6313092685184.777,Finfish,Gnathanodon speciosus
8481,2021,1,1124,176489144.76904213,1413524864374.664,970014400064,443510464310.66406,Finfish,Gnathanodon speciosus
8481,2051,1,1124,176489144.76904213,1413524864374.664,970014400064,443510464310.66406,Finfish,Gnathanodon speciosus
8481,2100,1,1124,176489144.76904213,1413524864374.664,970014400064,443510464310.66406,Finfish,Gnathanodon speciosus
8482,2021,1,4999,784937041.5484356,6286664410150.308,4203041596800,2083622813350.3074,Finfish,Gnathanodon speciosus
8482,2051,1,4999,784937041.5484356,6286664410150.308,4203041596800,2083622813350.3074,Finfish,Gnathanodon speciosus
8482,2100,1,4999,784937041.5484356,6286664410150.308,4203041596800,2083622813350.3074,Finfish,Gnathanodon speciosus
8483,2021,1,3805,597456579.9343463,4785108637851.954,3312114042176,1472994595675.9543,Finfish,Gnathanodon speciosus
8483,2051,1,3805,597456579.9343463,4785108637851.954,3312114042176,1472994595675.9543,Finfish,Gnathanodon speciosus
8483,2100,1,3805,597456579.9343463,4785108637851.954,3312114042176,1472994595675.9543,Finfish,Gnathanodon speciosus
8484,2021,1,6724,1055794492.3728107,8455997498269.787,5778786857792,2677210640477.787,Finfish,Gnathanodon speciosus
8484,2051,1,6724,1055794492.3728107,8455997498269.787,5778786857792,2677210640477.787,Finfish,Gnathanodon speciosus
8484,2100,1,6724,1055794492.3728107,8455997498269.787,5778786857792,2677210640477.787,Finfish,Gnathanodon speciosus
8485,2021,1,7,1099131.6845047108,8803090792.368904,6018912512,2784178280.368904,Finfish,Gnathanodon speciosus
8485,2051,1,7,1099131.6845047108,8803090792.368904,6018912512,2784178280.368904,Finfish,Gnathanodon speciosus
8485,2100,1,7,1099131.6845047108,8803090792.368904,6018912512,2784178280.368904,Finfish,Gnathanodon speciosus
8486,2021,1,5875,922485520.9235965,7388308343595.33,5115308636160,2272999707435.33,Finfish,Gnathanodon speciosus
8486,2051,1,5920,929551367.4668411,7444899641546.273,5156256959232,2288642682314.2734,Finfish,Gnathanodon speciosus
8486,2100,1,6062,951848038.7810795,7623476626191.471,5279877853888,2343598772303.471,Finfish,Gnathanodon speciosus
8487,2021,1,32648,5126350176.52997,41057615455608.57,36275610272896,4782005182712.568,Finfish,Gnathanodon speciosus
8487,2051,1,33718,5294360305.447119,42403230762442.1,37324837639488,5078393122954.102,Finfish,Gnathanodon speciosus
8487,2100,1,34081,5351358134.229292,42859733899246.375,37689256104256,5170477794990.374,Finfish,Gnathanodon speciosus
8488,2021,1,10619,1667382765.393646,13354288732023.627,9473361711744,3880927020279.6274,Finfish,Gnathanodon speciosus
8488,2051,1,10619,1667382765.393646,13354288732023.627,9473361711744,3880927020279.6274,Finfish,Gnathanodon speciosus
8488,2100,1,10619,1667382765.393646,13354288732023.627,9473361711744,3880927020279.6274,Finfish,Gnathanodon speciosus
8490,2021,1,628,98607813.98127978,789763002515.3817,525531230464,264231772051.38168,Finfish,Gnathanodon speciosus
8490,2051,1,655,102847321.90722652,823717781285.9475,548059873344,275657907941.94745,Finfish,Gnathanodon speciosus
8490,2100,1,759,119177278.36272508,954506558772.5712,634942236992,319564321780.57117,Finfish,Gnathanodon speciosus
8492,2021,1,51294,8054122946.426375,64506534157681.51,43722065786048,20784468371633.508,Finfish,Gnathanodon speciosus
8492,2051,1,51294,8054122946.426375,64506534157681.51,43722065786048,20784468371633.508,Finfish,Gnathanodon speciosus
8492,2100,1,51294,8054122946.426375,64506534157681.51,43722065786048,20784468371633.508,Finfish,Gnathanodon speciosus
8493,2051,1,28,4396526.738018843,35212363169.47562,35278987776,-66624606.524383545,Finfish,Gnathanodon speciosus
8493,2100,1,139,21825614.878022116,174804231448.46823,173203871104,1600360344.4682388,Finfish,Gnathanodon speciosus
8495,2021,1,11,1727206.932793117,13833428388.008278,9529265600,4304162788.008278,Finfish,Gnathanodon speciosus
8495,2051,1,11,1727206.932793117,13833428388.008278,9529265600,4304162788.008278,Finfish,Gnathanodon speciosus
8495,2100,1,11,1727206.932793117,13833428388.008278,9529265600,4304162788.008278,Finfish,Gnathanodon speciosus
8758,2021,1,730,114623732.81263413,918036611204.1857,623094205376,294942405828.1857,Finfish,Gnathanodon speciosus
8758,2051,1,730,114623732.81263413,918036611204.1857,623094205376,294942405828.1857,Finfish,Gnathanodon speciosus
8758,2100,1,730,114623732.81263413,918036611204.1857,623094205376,294942405828.1857,Finfish,Gnathanodon speciosus
21787,2021,1,7328,1150633854.86436,9215578475211.332,7024712116032,2190866359179.3328,Finfish,Gnathanodon speciosus
21787,2051,1,7328,1150633854.86436,9215578475211.332,7024712116032,2190866359179.3328,Finfish,Gnathanodon speciosus
21787,2100,1,7328,1150633854.86436,9215578475211.332,7024712116032,2190866359179.3328,Finfish,Gnathanodon speciosus
21791,2021,1,17,2669319.805225726,21378934781.46734,14002731712,7376203069.467339,Finfish,Gnathanodon speciosus
21791,2051,1,17,2669319.805225726,21378934781.46734,14002731712,7376203069.467339,Finfish,Gnathanodon speciosus
21791,2100,1,17,2669319.805225726,21378934781.46734,14002731712,7376203069.467339,Finfish,Gnathanodon speciosus
21792,2021,1,142,22296671.314238418,178576984645.19775,137341319168,41235665477.19777,Finfish,Gnathanodon speciosus
21792,2051,1,142,22296671.314238418,178576984645.19775,137341319168,41235665477.19777,Finfish,Gnathanodon speciosus
21792,2100,1,142,22296671.314238418,178576984645.19775,137341319168,41235665477.19777,Finfish,Gnathanodon speciosus
21796,2021,1,756,118706221.92650877,950733805575.8417,741490184832,209243620743.84164,Finfish,Gnathanodon speciosus
21796,2051,1,827,129854557.58362798,1040022297898.4406,809648086272,230374211626.44052,Finfish,Gnathanodon speciosus
21796,2100,1,827,129854557.58362798,1040022297898.4406,809648086272,230374211626.44052,Finfish,Gnathanodon speciosus
21797,2021,1,345,54171490.16487503,433866617623.896,305118345600,128748272023.896,Finfish,Gnathanodon speciosus
21797,2051,1,345,54171490.16487503,433866617623.896,305118345600,128748272023.896,Finfish,Gnathanodon speciosus
21797,2100,1,345,54171490.16487503,433866617623.896,305118345600,128748272023.896,Finfish,Gnathanodon speciosus
21803,2021,1,6,942112.8724326093,7545506393.459061,5234439872,2311066521.4590607,Finfish,Gnathanodon speciosus
21803,2051,1,6,942112.8724326093,7545506393.459061,5234439872,2311066521.4590607,Finfish,Gnathanodon speciosus
21803,2100,1,6,942112.8724326093,7545506393.459061,5234439872,2311066521.4590607,Finfish,Gnathanodon speciosus
22756,2021,1,4534,711923293.9349084,5701887664657.23,4353452359104,1348435305553.2302,Finfish,Gnathanodon speciosus
22756,2051,1,4534,711923293.9349084,5701887664657.23,4353452359104,1348435305553.2302,Finfish,Gnathanodon speciosus
22756,2100,1,4534,711923293.9349084,5701887664657.23,4353452359104,1348435305553.2302,Finfish,Gnathanodon speciosus
26518,2021,1,98,15387843.583065951,123243271093.16466,92164297920,31078973173.164658,Finfish,Gnathanodon speciosus
26518,2051,1,98,15387843.583065951,123243271093.16466,92164297920,31078973173.164658,Finfish,Gnathanodon speciosus
26518,2100,1,98,15387843.583065951,123243271093.16466,92164297920,31078973173.164658,Finfish,Gnathanodon speciosus
26521,2021,1,282,44279305.00433263,354638800492.57587,286820331648,67818468844.57585,Finfish,Gnathanodon speciosus
26521,2051,1,282,44279305.00433263,354638800492.57587,286820331648,67818468844.57585,Finfish,Gnathanodon speciosus
26521,2100,1,282,44279305.00433263,354638800492.57587,286820331648,67818468844.57585,Finfish,Gnathanodon speciosus
26526,2021,1,23,3611432.6776583353,28924441174.9264,20500076544,8424364630.926399,Finfish,Gnathanodon speciosus
26526,2051,1,23,3611432.6776583353,28924441174.9264,20500076544,8424364630.926399,Finfish,Gnathanodon speciosus
26526,2100,1,23,3611432.6776583353,28924441174.9264,20500076544,8424364630.926399,Finfish,Gnathanodon speciosus
26582,2021,1,1,157018.81207210154,1257584398.9098434,847000512,410583886.90984344,Finfish,Gnathanodon speciosus
26582,2051,1,1,157018.81207210154,1257584398.9098434,847000512,410583886.90984344,Finfish,Gnathanodon speciosus
33176,2021,1,517,81178725.8412765,650171134236.389,465465765888,184705368348.38907,Finfish,Gnathanodon speciosus
33176,2051,1,517,81178725.8412765,650171134236.389,465465765888,184705368348.38907,Finfish,Gnathanodon speciosus
33176,2100,1,517,81178725.8412765,650171134236.389,465465765888,184705368348.38907,Finfish,Gnathanodon speciosus
33177,2021,1,865,135821272.44236782,1087810505057.0145,919677283264,168133221793.0146,Finfish,Gnathanodon speciosus
33177,2051,1,865,135821272.44236782,1087810505057.0145,919677283264,168133221793.0146,Finfish,Gnathanodon speciosus
33177,2100,1,865,135821272.44236782,1087810505057.0145,919677283264,168133221793.0146,Finfish,Gnathanodon speciosus
33178,2021,1,411,64534731.76163373,516867187951.9457,409625502528,107241685423.94565,Finfish,Gnathanodon speciosus
33178,2051,1,411,64534731.76163373,516867187951.9457,409625502528,107241685423.94565,Finfish,Gnathanodon speciosus
33178,2100,1,411,64534731.76163373,516867187951.9457,409625502528,107241685423.94565,Finfish,Gnathanodon speciosus
33179,2021,1,1386,217628073.53193274,1743011976889.043,1456722221568,286289755321.043,Finfish,Gnathanodon speciosus
33179,2051,1,1386,217628073.53193274,1743011976889.043,1456722221568,286289755321.043,Finfish,Gnathanodon speciosus
33179,2100,1,1386,217628073.53193274,1743011976889.043,1456722221568,286289755321.043,Finfish,Gnathanodon speciosus
33180,2021,1,395,62022430.76848011,496745837569.3882,390756125056,105989712513.38815,Finfish,Gnathanodon speciosus
33180,2051,1,395,62022430.76848011,496745837569.3882,390756125056,105989712513.38815,Finfish,Gnathanodon speciosus
33180,2100,1,395,62022430.76848011,496745837569.3882,390756125056,105989712513.38815,Finfish,Gnathanodon speciosus
33183,2021,1,28,4396526.738018843,35212363169.47562,24895179200,10317183969.475616,Finfish,Gnathanodon speciosus
33183,2051,1,28,4396526.738018843,35212363169.47562,24895179200,10317183969.475616,Finfish,Gnathanodon speciosus
33183,2100,1,28,4396526.738018843,35212363169.47562,24895179200,10317183969.475616,Finfish,Gnathanodon speciosus
33184,2021,1,36,5652677.234595655,45273038360.754364,31208760768,14064277592.754364,Finfish,Gnathanodon speciosus
33184,2051,1,36,5652677.234595655,45273038360.754364,31208760768,14064277592.754364,Finfish,Gnathanodon speciosus
33184,2100,1,36,5652677.234595655,45273038360.754364,31208760768,14064277592.754364,Finfish,Gnathanodon speciosus
33185,2021,1,32,5024601.986307249,40242700765.11499,29751391616,10491309149.11499,Finfish,Gnathanodon speciosus
33185,2051,1,32,5024601.986307249,40242700765.11499,29751391616,10491309149.11499,Finfish,Gnathanodon speciosus
33185,2100,1,32,5024601.986307249,40242700765.11499,29751391616,10491309149.11499,Finfish,Gnathanodon speciosus
48944,2021,1,674,105830679.33659644,847611884865.2345,653197760256,194414124609.2345,Finfish,Gnathanodon speciosus
48944,2051,1,674,105830679.33659644,847611884865.2345,653197760256,194414124609.2345,Finfish,Gnathanodon speciosus
48944,2100,1,674,105830679.33659644,847611884865.2345,653197760256,194414124609.2345,Finfish,Gnathanodon speciosus
48945,2021,1,442,69402314.93586889,555852304318.1508,374287474560,181564829758.15082,Finfish,Gnathanodon speciosus
48945,2051,1,442,69402314.93586889,555852304318.1508,374287474560,181564829758.15082,Finfish,Gnathanodon speciosus
48945,2100,1,442,69402314.93586889,555852304318.1508,374287474560,181564829758.15082,Finfish,Gnathanodon speciosus
48946,2021,1,2759,433214902.50692815,3469675356592.2583,3671534958848,-201859602255.74194,Finfish,Gnathanodon speciosus
48946,2051,1,2759,433214902.50692815,3469675356592.2583,3671534958848,-201859602255.74194,Finfish,Gnathanodon speciosus
48946,2100,1,2759,433214902.50692815,3469675356592.2583,3671534958848,-201859602255.74194,Finfish,Gnathanodon speciosus
48948,2021,1,1887,296294498.3800556,2373061760742.8745,2286810883392,86250877350.87457,Finfish,Gnathanodon speciosus
48948,2051,1,1887,296294498.3800556,2373061760742.8745,2286810883392,86250877350.87457,Finfish,Gnathanodon speciosus
48948,2100,1,1887,296294498.3800556,2373061760742.8745,2286810883392,86250877350.87457,Finfish,Gnathanodon speciosus
48951,2021,1,141,22139652.502166316,177319400246.28793,116894444800,60424955446.287926,Finfish,Gnathanodon speciosus
48951,2051,1,141,22139652.502166316,177319400246.28793,116894444800,60424955446.287926,Finfish,Gnathanodon speciosus
48951,2100,1,141,22139652.502166316,177319400246.28793,116894444800,60424955446.287926,Finfish,Gnathanodon speciosus
48952,2021,1,41,6437771.2949561635,51560960355.30358,35805328064,15755632291.303581,Finfish,Gnathanodon speciosus
48952,2051,1,41,6437771.2949561635,51560960355.30358,35805328064,15755632291.303581,Finfish,Gnathanodon speciosus
48952,2100,1,41,6437771.2949561635,51560960355.30358,35805328064,15755632291.303581,Finfish,Gnathanodon speciosus
48954,2021,1,737,115722864.49713884,926839701996.5546,662313039296,264526662700.55463,Finfish,Gnathanodon speciosus
48954,2051,1,737,115722864.49713884,926839701996.5546,662313039296,264526662700.55463,Finfish,Gnathanodon speciosus
48954,2100,1,737,115722864.49713884,926839701996.5546,662313039296,264526662700.55463,Finfish,Gnathanodon speciosus
48957,2021,1,2094,328797392.47898066,2633381731317.2124,2441615857792,191765873525.21216,Finfish,Gnathanodon speciosus
48957,2051,1,2094,328797392.47898066,2633381731317.2124,2441615857792,191765873525.21216,Finfish,Gnathanodon speciosus
48957,2100,1,2094,328797392.47898066,2633381731317.2124,2441615857792,191765873525.21216,Finfish,Gnathanodon speciosus
48962,2021,1,155,24337915.87117574,194925581831.02573,139759435136,55166146695.025734,Finfish,Gnathanodon speciosus
48962,2051,1,155,24337915.87117574,194925581831.02573,139759435136,55166146695.025734,Finfish,Gnathanodon speciosus
48962,2100,1,155,24337915.87117574,194925581831.02573,139759435136,55166146695.025734,Finfish,Gnathanodon speciosus
48964,2021,1,644,101120114.97443339,809884352897.9392,587123415168,222760937729.93918,Finfish,Gnathanodon speciosus
48964,2051,1,644,101120114.97443339,809884352897.9392,587123415168,222760937729.93918,Finfish,Gnathanodon speciosus
48964,2100,1,644,101120114.97443339,809884352897.9392,587123415168,222760937729.93918,Finfish,Gnathanodon speciosus
48968,2021,1,87,13660636.650272835,109409842705.15637,89303809088,20106033617.15638,Finfish,Gnathanodon speciosus
48968,2051,1,87,13660636.650272835,109409842705.15637,89303809088,20106033617.15638,Finfish,Gnathanodon speciosus
48968,2100,1,87,13660636.650272835,109409842705.15637,89303809088,20106033617.15638,Finfish,Gnathanodon speciosus
48972,2021,1,20,3140376.2414420308,25151687978.19687,17508706944,7642981034.196869,Finfish,Gnathanodon speciosus
48972,2051,1,20,3140376.2414420308,25151687978.19687,17508706944,7642981034.196869,Finfish,Gnathanodon speciosus
48972,2100,1,20,3140376.2414420308,25151687978.19687,17508706944,7642981034.196869,Finfish,Gnathanodon speciosus
48974,2021,1,182,28577423.797122482,228880360601.5915,156534300416,72346060185.5915,Finfish,Gnathanodon speciosus
48974,2051,1,182,28577423.797122482,228880360601.5915,156534300416,72346060185.5915,Finfish,Gnathanodon speciosus
48974,2100,1,182,28577423.797122482,228880360601.5915,156534300416,72346060185.5915,Finfish,Gnathanodon speciosus
48980,2021,1,7678,1205590439.0895956,9655733014829.777,8704803113536,950929901293.778,Finfish,Gnathanodon speciosus
